"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable perCapita DCID","Variable perCapita observation date","Variable perCapita observation metadata importName","Variable perCapita observation metadata provenanceUrl","Variable perCapita observation metadata scalingFactor","Variable perCapita observation metadata unit","Variable perCapita observation metadata unitDisplayName","Variable perCapita observation value","Variable perCapita perCapitaValue","Variable perCapita properties name","Variable properties name"
"geoId/48207","","Haskell County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",50.08,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",5689,0.008802953067322903,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48209","","Hays County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",3197.21,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",222928,0.014341895141032082,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48211","","Hemphill County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",21.7,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",3850,0.005636363636363636,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48213","","Henderson County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",977.26,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",82155,0.01189531982228714,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48215","","Hidalgo County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1984.9,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",860765,0.0023059720132672682,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48217","","Hill County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",360.49,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",36178,0.009964342970866272,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48219","","Hockley County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",106.73,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",22929,0.004654803960050591,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48221","","Hood County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1089.62,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",60249,0.018085279423724874,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48223","","Hopkins County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",521.49,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",36690,0.01421340964840556,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48225","","Houston County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",151.09,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",23033,0.006559718664524813,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48227","","Howard County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",337.73,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",35813,0.009430374445033926,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48229","","Hudspeth County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",7.68,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",4782,0.0016060225846925972,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48231","","Hunt County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1222.11,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",96667,0.012642473646642597,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48233","","Hutchinson County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",126.28,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",21068,0.005993924435162332,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48235","","Irion County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",12.04,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",1541,0.00781310837118754,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48237","","Jack County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",86.64,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",8826,0.00981645139360979,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48239","","Jackson County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",291.01,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",14826,0.019628355591528396,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48241","","Jasper County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",277.37,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",35802,0.00774733255125412,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48243","","Jeff Davis County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",21.12,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",2243,0.009415960766830139,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48245","","Jefferson County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",2029.52,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",252655,0.008032771961766045,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48247","","Jim Hogg County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",26.28,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",5160,0.005093023255813954,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48249","","Jim Wells County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",202.53,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",40799,0.004964092257163166,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48251","","Johnson County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",3371.99,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",171294,0.019685394701507347,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48253","","Jones County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",200.15,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",19833,0.010091766248172238,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48255","","Karnes County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",155.48,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",15715,0.009893732103086222,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48257","","Kaufman County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1137.99,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",128512,0.008855126369521913,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48259","","Kendall County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",225.09,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",45614,0.004934669180514754,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48261","","Kenedy County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1.68,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",419,0.004009546539379474,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48263","","Kent County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",6.69,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",724,0.009240331491712708,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48265","","Kerr County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",327,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",52359,0.00624534463988999,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48267","","Kimble County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",59.79,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",4332,0.013801939058171744,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48269","","King County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",2.81,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",275,0.010218181818181819,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48271","","Kinney County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",11.49,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",3690,0.003113821138211382,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48273","","Kleberg County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",159,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",30718,0.005176118236864379,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48275","","Knox County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",42.79,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",3651,0.011720076691317447,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48277","","Lamar County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",738.51,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",49672,0.01486773232404574,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48279","","Lamb County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",67.29,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",13087,0.005141743715137159,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48281","","Lampasas County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",241.96,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",21144,0.011443435489973515,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48283","","La Salle County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",44.84,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",7507,0.005973091781004396,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48285","","Lavaca County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",399.17,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",20086,0.01987304590261874,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48287","","Lee County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",170.01,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",17113,0.009934552679249692,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48289","","Leon County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",95.82,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",17289,0.005542252299149748,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48291","","Liberty County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",869.34,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",85834,0.010128154344432276,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48293","","Limestone County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",206.96,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",23251,0.0089011225323642,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48295","","Lipscomb County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",18.83,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",3315,0.0056802413273001505,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48297","","Live Oak County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",71.72,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",12120,0.005917491749174917,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48299","","Llano County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",396.18,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",21670,0.018282418089524688,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48301","","Loving County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",0.78,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",149,0.005234899328859061,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48303","","Lubbock County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",2743.42,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",308084,0.008904779216057958,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48305","","Lynn County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",26.68,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",5846,0.004563804310639754,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48307","","McCulloch County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",102.76,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",7960,0.012909547738693468,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48309","","McLennan County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",2813.61,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",254204,0.011068315211405014,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48311","","McMullen County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",4.61,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",727,0.006341127922971115,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48313","","Madison County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",63.42,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",14417,0.004398973434140251,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48315","","Marion County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",88.27,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9915,0.008902672718103882,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48317","","Martin County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",46.11,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",5668,0.00813514467184192,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48319","","Mason County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",50.26,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",4263,0.011789819376026273,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48321","","Matagorda County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",531.85,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",36583,0.014538173468550967,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48323","","Maverick County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",173.2,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",57970,0.002987752285664999,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48325","","Medina County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",261.25,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",50933,0.005129287495337012,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48327","","Menard County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",27.81,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",2103,0.013223965763195435,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48329","","Midland County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1327.21,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",172537,0.007692321067365261,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48331","","Milam County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",297.46,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",24970,0.011912695234281137,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48333","","Mills County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",60.92,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",4865,0.012522096608427544,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48335","","Mitchell County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",77.86,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",8201,0.009493964150713328,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48337","","Montague County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",364.66,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",19596,0.018608899775464382,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48339","","Montgomery County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",5415.2,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",590127,0.009176329840864762,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48341","","Moore County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",124.9,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",21053,0.0059326461786918736,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48343","","Morris County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",125.15,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",12269,0.010200505338658407,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/48345","","Motley County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",11.9,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",1234,0.009643435980551054,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
